"ABN","Charity_Legal_Name","Other_Organisation_Names","Address_Type","Address_Line_1","Address_Line_2","Address_Line_3","Town_City","State","Postcode","Country","Charity_Website","Registration_Date","Date_Organisation_Established","Charity_Size","Number_of_Responsible_Persons","Financial_Year_End","Operates_in_ACT","Operates_in_NSW","Operates_in_NT","Operates_in_QLD","Operates_in_SA","Operates_in_TAS","Operates_in_VIC","Operates_in_WA","Operating_Countries","PBI","HPC","Preventing_or_relieving_suffering_of_animals","Advancing_Culture","Advancing_Education","Advancing_Health","Promote_or_oppose_a_change_to_law__government_poll_or_prac","Advancing_natual_environment","Promoting_or_protecting_human_rights","Purposes_beneficial_to_ther_general_public_and_other_analogous","Promoting_reconciliation__mutual_respect_and_tolerance","Advancing_Religion","Advancing_social_or_public_welfare","Advancing_security_or_safety_of_Australia_or_Australian_public","Aboriginal_or_TSI","Adults","Aged_Persons","Children","Communities_Overseas","Early_Childhood","Ethnic_Groups","Families","Females","Financially_Disadvantaged","Gay_Lesbian_Bisexual","General_Community_in_Australia","Males","Migrants_Refugees_or_Asylum_Seekers","Other_Beneficiaries","Other_Charities","People_at_risk_of_homelessness","People_with_Chronic_Illness","People_with_Disabilities","Pre_Post_Release_Offenders","Rural_Regional_Remote_Communities","Unemployed_Person","Veterans_or_their_families","Victims_of_crime","Victims_of_Disasters","Youth","Income","Person 1","Person 2","Person 3","Person 4","Person 5","Person 6","Person 7","Person 8","Person 9","Person 10","Person 11","Person 12","Person 13","Person 14","Person 15","Person 16","Person 17","Person 18","Person 19","Person 20","Person 21","Person 22","Person 23","Person 24","Person 25","Person 26","Person 27","Person 28","Person 29","Person 30"
33905968697,"The Trustee For The Good Shepherd Homes Charitable Trust",,"Business",,,,,,,,"www.tgsh.org.au","03/12/2012","01/01/1972","Large",6,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,"Y",,,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33922612254,"General Practice Workforce Inc",,"Business","U 1 37 Frederick St",,,"Launceston","Tasmania",7250,"Australia","www.hrplustas.com.au","03/12/2012","01/01/2006","Large",9,"30-Jun",,,,,,"Y",,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33929275686,"Assisi Centre Limited","Assisi Centre Aged Care","Business","230 Rosanna Rd",,,"Rosanna","Victoria",3084,"Australia","https://assisicentre.com.au","03/12/2012","01/01/1993","Large",9,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33931811019,"Julia Farr Housing Association Inc",,"Business","104 Greenhill Rd",,,"Unley","South Australia",5061,"Australia","inhousing.org.au","03/12/2012","01/01/2000","Large",10,"30-Jun",,,,,"Y",,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33956258649,"The Trustee For The Meydan Family Charitable Trust",,"Business","Level 40","120 Collins Street",,"Melbourne","VIC",3000,"Australia",,"03/12/2012","01/01/2011","Large",4,"30-Jun",,,,,,,"Y",,"ISR",,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33969255483,"Voices Of Birralee Inc",,"Business","57 Carwoola St",,,"Bardon","Queensland",4065,"Australia","www.birralee.org","03/12/2012","01/01/2000","Large",5,"31-Jan",,,,"Y",,,,,"AUT, FRA, HRV, SVN",,,,"Y",,,,,,,"Y",,,,"Y","Y","Y","Y",,"Y",,,,,"Y","Y",,,,,,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33989430445,"Peace Lutheran Church Gatton",,"Business","Peace Lutheran Primary School",,,"Gatton","Queensland",4343,"Australia","www.peacelps.qld.edu.au","03/12/2012","01/01/1982","Large",2,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33995418451,"Catholic Regional College Melton",,"Business","Catholic Regional College Melt",,,"Melton West","Victoria",3337,"Australia","www.crcmelton.com.au","03/12/2012","01/01/1980","Large",5,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000025794,"Royal Rehab",,"Business",,,,,,,,"www.royalrehab.com.au","03/12/2012","31/12/1899","Large",12,"30-Jun",,"Y",,,,,,,,"Y",,,,,"Y",,,,,,,"Y",,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34000223807,"The Royal Australian College Of General Practitioners Ltd",,"Business","100 Wellington Pde",,,"East Melbourne","Victoria",3002,"Australia","www.racgp.org.au","03/12/2012","31/12/1957","Large",17,"30-Jun",,,,,,,,,,,,,,,"Y",,,,,,,,,,"Y","Y",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34002392636,"Warrigal Care",,"Business","2 Pine St",,,"Albion Park Rail",,2527,"Australia","www.warrigal.com.au","03/12/2012","31/12/1963","Large",10,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34002554636,"Sapphire Coast Community Aged Care Ltd",,"Business","24 Hill St",,,"Bega","New South Wales",2550,"Australia","www.sapphirecoastagedcare.org.au","03/12/2012","01/01/1982","Large",12,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34002919584,"St Philip's Christian Education Foundation Ltd",,"Business","St Philip's Christian College",,,"Waratah","New South Wales",2298,"Australia","https://www.spcc.nsw.edu.au/","03/12/2012","01/01/1982","Large",11,"31-Dec",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,"Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34003464202,"Dougherty Apartments Retirement Housing Project",,"Business","1 Victor St",,,"Chatswood","New South Wales",2067,"Australia","www.doughertyapartments.org","03/12/2012","01/01/1989","Large",7,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,"Y",,"Y","Y",,,"Y",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34004228906,"Haileybury",,"Business","855 Springvale Road",,,"Keysborough","VIC",3173,"Australia","haileybury.com.au","03/12/2012","31/12/1891","Large",11,"31-Dec",,,,,,,"Y",,"CHN",,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34006070846,"Wpcgroup Ltd",,"Business","U 9 651-653 Victoria St",,,"Abbotsford","Victoria",3067,"Australia","https://www.wpcgroup.org.au/","03/12/2012","01/01/1982","Large",7,"30-Jun","Y","Y",,"Y",,,"Y","Y",,,,,,,,,,,,,,,,"Y","Y",,,,,,,"Y",,,,"Y","Y",,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34007129964,"Murray Mallee Training Company Limited",,"Business","335-339 Campbell Street",,,"Swan Hill","VIC",3585,"Australia","www.mmtc.com.au","13/06/2014","21/12/1988","Large",6,"30-Jun",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,"Y","Y",,,,,"Y",,"Y","Y",,"Y","Y",,,,,,"Y",,"Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34008581431,"Multiple Sclerosis Research Australia Limited",,"Business",,,,,,,,"www.msra.org.au","03/12/2012","01/01/2004","Large",5,"30-Jun",,"Y",,,,,,,,,"Y",,,,"Y",,,,,,,,,,"Y","Y",,"Y",,,"Y","Y",,,"Y","Y",,,"Y",,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34009577806,"Work & Training Limited",,"Business","1 Bowen Rd",,,"Moonah","Tasmania",7009,"Australia","www.workandtraining.com.au","03/12/2012","01/01/1988","Large",9,"30-Jun",,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34022593124,"Charleville & District Community Support Association Incorporated","Charleville Neighbourhood Centre","Business","114-118 Alfred Street","PO Box 327",,"Charleville","QLD",4470,"Australia","www.charlevillenc.org.au","03/12/2012","01/01/1985","Large",9,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y","Y","Y","Y","Y",,,"Y",,,,"Y",,"Y",,"Y",,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34026572373,"Kids Are Kids! Therapy And Education Centre Inc",,"Business","26 Parry Ave",,,"Bateman","Western Australia",6150,"Australia","https://kidsarekids.org.au","03/12/2012","01/01/1997","Large",10,"30-Jun",,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34030043531,"Alzheimer's Australia NT Ltd",,"Business","7/396 Stuart Highway",,,"Winnellie","NT",820,"AUSTRALIA","www.fightdementia.org.au","03/12/2012","01/01/1990","Large",11,"30-Jun",,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,"Y",,,,,"Y",,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34050418730,"The Australian Festival Of Chamber Music-North Queensland Limited",,"Business","25 Sir Leslie Thiess Dr",,,"Townsville City","Queensland",4810,"Australia","www.afcm.com.au","03/12/2012","01/01/1990","Large",9,"31-Dec",,,,"Y",,,,,,,,,"Y",,,,,,,,,,,"Y","Y",,,,,,"Y",,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34072211780,"Multi Cultural Youth Education Support Services Limited",,"Business","10 Anderson St",,,"Elizabeth East","South Australia",5112,"Australia","www.pinnacle.sa.edu.au","24/05/2017","18/12/1995","Large",9,"31-Dec",,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34076048836,"Multicultural Community Centre Ltd",,"Business","23 Foster St",,,"Newmarket","Queensland",4051,"Australia","www.mccbrisbane.org","03/12/2012","01/01/1996","Large",8,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,"Y",,,"Y",,,,,,,,"Y",,,,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090653946,"Kirinari Community Services Ltd.",,"Business","366 Griffith Rd",,,"Lavington","New South Wales",2641,"Australia","www.kirinari.com.au","03/12/2012","01/01/1999","Large",5,"30-Jun",,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,"Y",,,,"Y",,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34093854267,"Australasian Gastro-Intestinal Trials Group",,"Business","The Lifehouse",,,"Camperdown","New South Wales",2050,"Australia","www.gicancer.org.au","03/12/2012","01/01/2000","Large",13,"31-Dec","Y","Y","Y","Y","Y","Y","Y","Y","CAN, ESP, FIN, FRA, GBR, ITA, JPN, KOR, NLD, NOR, NZL, SGP, SVK, SWE, TWN, USA",,"Y",,,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34094070014,"Vision 2020 The Right To Sight Australia",,"Business","U 3 33 Lincoln Sq S",,,"Carlton","Victoria",3053,"Australia","https://www.vision2020australia.org.au/","03/12/2012","01/01/2000","Large",15,"30-Jun",,,,,,,,,,"Y","Y",,,,"Y",,,,,,,,,"Y","Y","Y",,,,"Y","Y","Y",,,,"Y","Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34095335309,"Mercy Services",,"Business","32 Union St",,,"Tighes Hill","New South Wales",2297,"Australia","http://mercyservices.org.au/","03/12/2012","01/01/2000","Large",9,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,"Y",,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34096724033,"Mercy Health And Aged Care Central Queensland Limited",,"Business","PO Box 1402",,,"Rockhampton","QLD",4700,"AUSTRALIA","https://www.mercycq.com/","03/12/2012","01/01/2001","Large",10,"30-Jun",,,,"Y",,,,,,,,,,,"Y",,,,,,"Y",,,"Y","Y","Y","Y",,"Y",,,"Y",,,,"Y",,,,,"Y","Y",,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34097188675,"Teen Challenge Care (Queensland) Ltd",,"Business","PO Box 2097",,,"BROOKSIDE CENTRE","QLD",4053,"Australia","https://www.teenchallengeqld.org.au","03/12/2012","01/01/1976","Large",8,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,"Y",,"Y","Y",,"Y",,"Y","Y","Y","Y","Y",,,"Y","Y",,,"Y",,"Y","Y","Y","Y",,"Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34100268969,"Royal Australian & New Zealand College Of Obstetricians & Gynaecologists",,"Business",,,,,,,,"ranzcog.edu.au","03/12/2012","01/01/1978","Large",14,"30-Jun",,,,,,,,,"NZL",,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101815212,"Bethshan Ministries Limited",,"Business","70 Wyee Rd",,,"Wyee","New South Wales",2259,"Australia","bethshan.org.au","03/12/2012","01/01/2002","Large",7,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34102504991,"Meals On Wheels Caloundra Inc",,"Business",,,,,,,"Australia",,"03/12/2012",,"Large",2,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,"Y","Y","Y",,,"Y",,,,,"Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34104527879,"Surf Life Saving South Australia Inc",,"Business","2 Barcoo Rd",,,"West Beach","South Australia",5024,"Australia","http://www.surflifesavingsa.com.au","03/12/2012","31/12/1951","Large",12,"30-Jun",,,,,"Y",,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34104645233,"St Gabriels School Reservoir",,"Business","237 Spring Street",,,"RESERVOIR","VIC",3073,,,"03/12/2012","31/12/1927","Large",4,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34105878706,"Northern Aboriginal & Torres Strait Islander Health Alliance Limited",,"Business","201 Newell St",,,"Bungalow","Queensland",4870,"Australia","https://www.natsiha.org/","03/12/2012","01/01/2003","Large",9,"30-Jun",,,,"Y",,,,,,,,,,,"Y",,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34114162042,"INF Limited",,"Business",,,,,,,,"www.inf.org","03/12/2012","01/01/2005","Large",10,"15-Jul",,,,,,,,,"NPL",,,,,,,,,,,,,"Y",,,"Y","Y","Y","Y","Y","Y","Y","Y","Y",,,"Y",,,,,"Y","Y",,"Y",,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34127863159,"Medical Deans Australia And New Zealand Incorporated",,"Business","Suite 502, level 5","210 Clarence street",,"Sydney","NSW",2000,"Australia","https://medicaldeans.org.au/","03/12/2012","01/01/2007","Large",9,"31-Dec","Y","Y","Y","Y","Y","Y","Y","Y","NZL",,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34133827308,"National Vietnam Veterans Museum Ltd",,"Business","25 Veterans Dr",,,"Newhaven","Victoria",3925,"Australia","www.vietnamvetsmuseum.org.au","03/12/2012","01/01/2008","Large",11,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,"Y","Y",,,,"Y","Y",,,,"Y",,,,,,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34140640580,"Children's Integrated Management Services Ltd",,"Business","23 Belgravia St",,,"Belmont","Western Australia",6104,"Australia","http://childaustralia.org.au","03/12/2012","01/01/2010","Large",9,"30-Jun",,,"Y",,,,,"Y",,,,,,"Y",,,,,,,,,,"Y",,,"Y",,"Y","Y","Y",,"Y",,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34145498571,"Verto Ltd",,"Business",,,,,,,,"www.verto.org.au","03/12/2012","01/01/1979","Large",10,"30-Jun","Y","Y",,,,,"Y",,,"Y",,,,,,,,,,,,"Y",,"Y",,,,,,,"Y",,,,"Y",,,"Y",,"Y","Y","Y",,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34148877141,"The Mnd And Me Foundation Limited",,"Business","Shop 5, 28 Cavendish Road",,,"Coorparoo","QLD",4151,"Australia","www.mndandme.com.au","03/12/2012","01/01/2011","Large",6,"30-Jun",,,,"Y",,,,,,,"Y",,,,"Y",,,,,,,,,"Y","Y","Y",,,,"Y","Y","Y","Y","Y",,"Y","Y",,,,"Y","Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34158717447,"Bedford Group Ltd",,"Business",,,,,,,,"www.bedfordgroup.com.au","03/12/2012","01/01/2012","Large",9,"30-Jun",,,,,"Y",,"Y",,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34160145380,"Incredable Ltd",,"Business","43 River St",,,"Mackay","Queensland",4740,"Australia","www.incredable.org.au","03/12/2012","30/08/2012","Large",4,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,"Y",,,"Y","Y",,,,,,"Y","Y",,"Y","Y",,,,"Y","Y","Y","Y",,"Y","Y","Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34161364441,"Quality Innovation Performance Limited",,"Business","Level 1, 20 Railway Terrace",,,"Milton BC","QLD",4064,"AUSTRALIA","www.agpal.com.au/","03/12/2012","22/11/2012","Large",6,"30-Jun","Y","Y","Y","Y","Y","Y","Y","Y",,,"Y",,,,"Y",,,,,,,"Y",,"Y",,,"Y",,,"Y",,"Y",,,"Y","Y",,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34163636566,"Superannuation Consumers' Centre Ltd",,"Business",,,,,,,,"https://www.superconsumers.com.au/","16/05/2013","07/05/2013","Large",6,"30-Jun",,,,,,,,,,,,,,"Y",,,,,,,,,,,"Y","Y",,,,,,,"Y",,,,,,,,,"Y",,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34165571089,"Goolwa To Wellington Local Action Planning Association Incorporated","Goolwa to Wellington LAP, GWLAP","Business","Po Box 674",,,"Strathalbyn","South Australia",5255,"Australia","www.gwlap.org.au","03/12/2012","01/01/1998","Large",14,"30-Jun",,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34169198421,"Kildare Education Ministries Limited",,"Business","54 Beaconsfield Parade",,,"Albert Park","VIC",3141,"Australia",,"23/04/2014","23/04/2014","Large",14,"31-Dec",,,,,"Y",,"Y",,,,,,,"Y",,,,,"Y",,"Y",,,,,,"Y",,,,,"Y","Y",,"Y","Y",,,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34172849274,"Yarra Ranges Kindergartens Inc",,"Business",,,,,,,"Australia","http://www.yrkinders.com","03/12/2012","01/01/1996","Large",5,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,"Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34180958508,"Liberty Community Connect Inc",,"Business","31 Martin St",,,"Nerang","Queensland",4211,"Australia","www.libertycommunity.org.au","03/12/2012","01/01/1991","Large",11,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34189459642,"St Francis Of Assisi School Humpty Doo",,"Business","PO Box 921",,,"Humpty Doo","NT",836,,,"03/12/2012","01/01/1997","Large",4,"31-Dec",,,"Y",,,,,,,,,,,"Y",,,,,,,,,,"Y",,,"Y",,"Y","Y","Y",,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34192751897,"Arts Access Society Inc",,"Business","222 Bank St",,,"South Melbourne","Victoria",3205,"Australia","www.artsaccess.com.au","03/12/2012","01/01/1974","Large",13,"31-Dec",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34199851375,"Relationships Australia Canberra & Region Incorporated",,"Business",,,,,,,,"http://www.racr.org.au","03/12/2012","01/01/1988","Large",14,"30-Jun","Y","Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,,"Y","Y","Y",,"Y","Y","Y",,,,"Y",,"Y",,"Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34204136113,"Alice Springs Child Centre Inc",,"Business","Alice Springs Child Care Ctr",,,"Alice Springs","Northern Territory",870,"Australia","www.alicespringschildcare.com","03/12/2012","01/01/1977","Large",3,"30-Jun",,,"Y",,,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210703350,"Mirridong Services Inc",,"Business","6-12 Church Rd",,,"Yarram","Victoria",3971,"Australia","www.mirridong.com.au","03/12/2012","01/01/1977","Large",11,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34217717593,"Victorian National Parks Association Inc",,"Business","Se 305 60 Leicester St",,,"Carlton","Victoria",3053,"Australia","www.vnpa.org.au","03/12/2012",,"Large",15,"30-Jun",,,,,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34237901401,"Health Training Australia (Inc)",,"Business","14 Stirling Hwy",,,"Nedlands","Western Australia",6009,"Australia",,"03/12/2012","01/01/1997","Large",11,"31-Dec",,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34243342840,"Corporation Of The Synod Of Diocese Of Brisbane",,"Business","Oaklands Parade","QLD",,"Brisbane","QLD",4169,"Australia","www.churchie.com.au","03/12/2012","31/12/1911","Large",19,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34255667044,"The Simon Marais Foundation",,"Business","77 Hewlett St",,,"Bronte","New South Wales",2024,"Australia",,"05/06/2015","05/06/2015","Large",4,"30-Jun",,,,,,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34256073685,"Dandenong & District Aborigines Co Operative Ltd",,"Business","62 Stud Rd",,,"Dandenong","Victoria",3175,"Australia","www.ddacl.org.au","03/12/2012","01/01/1975","Large",6,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34280945411,"Newlife Uniting Church/Robina",,"Business","4 Greenwich Ct",,,"Robina","Queensland",4226,"Australia","www.church.nu","03/12/2012","01/01/1977","Large",11,"31-Dec",,,,"Y",,,,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34315485759,"The Trustee For The Wood Foundation",,"Business",,,,,,,,,"03/12/2012","01/01/2005","Large",4,"30-Jun",,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34335920537,"TLC For kids Inc",,"Business","140 Dawson St",,,"Brunswick","Victoria",3056,"Australia","www.tlcforkids.org.au","03/12/2012","01/01/1998","Large",13,"30-Jun",,,,,,,"Y",,,"Y",,,,,"Y",,,,"Y",,,"Y",,"Y",,,"Y",,"Y","Y","Y",,"Y","Y",,,"Y",,"Y",,"Y","Y",,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34344798402,"St Stephens Parish School Reservoir East",,"Business","71 Whitelaw Street",,,"RESERVOIR EAST","VIC",3073,,,"03/12/2012","31/12/1957","Large",7,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34429367893,"The Council Of St Andrew's Cathedral School",,"Business","474 Kent St",,,"Sydney","New South Wales",2000,"Australia","https://www.sacs.nsw.edu.au/","03/12/2012","31/12/1884","Large",17,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34447289629,"Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For St Clare's College",,"Business","St Christopher's Pastoral Centre"," 55 Franklin St",,"Forrest ","ACT",2603,,"https://cg.catholic.edu.au/","03/12/2012",,"Large",4,"31-Dec","Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
